,left_knee_flexion_mean,left_knee_flexion_min,left_knee_flexion_max,right_knee_flexion_mean,right_knee_flexion_min,right_knee_flexion_max,left_hip_abduction_mean,left_hip_abduction_min,left_hip_abduction_max,right_hip_abduction_mean,right_hip_abduction_min,right_hip_abduction_max,left_elbow_flexion_mean,left_elbow_flexion_min,left_elbow_flexion_max,right_elbow_flexion_mean,right_elbow_flexion_min,right_elbow_flexion_max,left_arm_abduction_mean,left_arm_abduction_min,left_arm_abduction_max,right_arm_abduction_mean,right_arm_abduction_min,right_arm_abduction_max,spine_arc_mean,spine_arc_min,spine_arc_max,left_knee_varus_mean,left_knee_varus_min,left_knee_varus_max,right_knee_varus_mean,right_knee_varus_min,right_knee_varus_max,pelvis_flexion_mean,pelvis_flexion_min,pelvis_flexion_max,head_angle_new_mean,head_angle_new_min,head_angle_new_max,shoulder_angle_new_mean,shoulder_angle_new_min,shoulder_angle_new_max
46,31.6797084922423,30.149240424678965,33.41551773868511,25.77858197451631,25.356203575375865,26.420020544914912,9.457471419339463,9.341764789214615,9.619250226838119,8.923667481491094,8.808036805548397,9.095726957522013,143.71119191244185,142.12979126354543,145.36746399464357,145.53467882918176,143.46927391109153,146.84355355287488,26.211109669517086,25.38620939623435,27.151340511617143,26.564737868790154,25.964864707661114,27.50646756134128,170.60246428662026,170.4642492121006,170.74535991385463,81.99340109757395,80.55135154043825,83.27149249976361,65.42597756555229,61.499979255324234,69.07781173946631,3.854517300060807,3.794407241048365,3.910604519062628,-0.8917159183196606,-1.2921393875777958,-0.33924836601365504,1.3513339584957298,0.30716436576049605,1.9132339786191326
47,32.690122000894746,31.178247860798173,34.375125275529165,26.57192106304185,26.066582835276137,27.268032244119645,9.451592168935024,9.360281631774985,9.578060117833761,8.92865917495574,8.837928195743144,9.067836581516435,144.0897906289699,142.3224500786481,145.746737222809,145.73520598574166,143.44590286780007,147.2664972081292,26.4328291386129,25.609459819199113,27.390584561854844,26.80942635098082,26.203351321580268,27.770460401755486,170.69760706435713,170.5325770535291,170.8505706300806,79.67259823636147,78.23105871547924,81.02535477491026,63.28324490348204,59.725233861014786,66.60910711545611,3.8085451226795626,3.745283572911598,3.8746161086872895,-0.8811768910535546,-1.2922642600026104,-0.28247098135455684,1.4603797233163034,0.6175992959966272,1.9299625755650198
48,33.71742882083177,32.21568901264547,35.324157415116794,27.361650935624766,26.77289107004589,28.09487653802107,9.45850492456717,9.380541088692391,9.570905053285104,8.945480280035458,8.868949199078331,9.070448393145474,144.43977254841855,142.42897249534087,146.09437725538567,145.8929821227242,143.47900434813707,147.52108961246074,26.704587702454468,25.906636264863042,27.659464394410247,27.098395951944845,26.481144427563464,28.06526519768373,170.8099471823441,170.62508394159565,170.97003180080782,77.37210940075087,75.93577011277058,78.76869939041566,61.045389428815994,57.897985275896026,64.07708852371339,3.7543314018960112,3.689301390943397,3.827623171439632,-0.891729469086017,-1.3076260173390082,-0.2746857527333504,1.4756605631883775,0.620952265323951,1.9512834344240204
49,33.89573668327052,32.439345792796914,35.36970593700439,27.420039091815667,26.7998579819481,28.09973393491579,9.493522712105555,9.424479924077506,9.600429257269717,8.97695255006455,8.906669233561535,9.094583081769574,144.62291780696057,142.37744406055364,146.35179919677418,145.95213470156054,143.5508793305553,147.5865041047578,26.85338332914794,26.115397428569104,27.77342670858416,27.246113492629874,26.612850976137153,28.195674151615712,170.8710527384688,170.68669838504877,171.04540483910114,77.33415616296936,75.90725939382712,78.81452355239864,60.79995311725645,57.99938883507998,63.62711692041631,3.7245500457116343,3.6546331234825704,3.797774802284822,-0.9098896623922539,-1.3217680838468997,-0.28892549628419173,1.3908523147069642,0.3120146723137123,1.969800693162317
50,33.4897485774975,32.10094007185854,34.739228716609446,26.9939435046863,26.44434873163633,27.55862095796048,9.529226500468921,9.46357532299013,9.634277527224839,9.002684765493786,8.933461972602162,9.115159200463525,144.66217261549465,142.19942483665073,146.59006439067232,145.90239905589385,143.5932969037986,147.54363404269247,26.872920858369326,26.202910940294764,27.743644089348173,27.25077409478387,26.596441083807363,28.182114982773484,170.88837542149923,170.7055127968232,171.0678237713661,78.78708771284559,77.3753218186163,80.31009484007981,61.90380053970079,59.4273999872123,64.59247910869982,3.7159633138907466,3.6444982461668802,3.789012683414546,-0.9337400323281899,-1.3335572655823251,-0.2951695533186597,1.2505862449298766,-0.1594173077818103,1.9860838846332873
51,32.76156397527305,31.46886786982879,33.7978626634985,26.348207198935967,25.92376788892871,26.7721892088625,9.556388083437785,9.486950732599833,9.664347076605386,9.01744736190538,8.943745595904737,9.12906190082266,144.55155779654268,141.89398728452693,146.64741223427825,145.7695974654875,143.58099068839695,147.33071362131912,26.799080410465884,26.216507524656418,27.60065815499368,27.138060785108586,26.465274084923145,28.05001866635301,170.87310608436113,170.6910432375759,171.05612830574074,81.02822524620248,79.54739417042981,82.41138062906467,63.699117033206456,61.41150802496481,66.37753453696112,3.723632169610355,3.6511361417915444,3.7969453621965052,-0.9648327763713682,-1.3414516251094217,-0.3391686081132268,1.1117790518394826,-0.6234503906229003,2.0021252004052625
52,31.878687236323668,30.674114414605476,32.73723386706631,25.634626617120894,25.324858803461026,25.92145744717346,9.572397276298096,9.510018735567977,9.67299658654152,9.020530580503923,8.950546090220834,9.121633606987373,144.271421113442,141.44973667425728,146.50072763159872,145.5890508174898,143.4774591948587,147.0397619194393,26.653433194796662,26.16933128760711,27.371650736881172,26.92668436459143,26.24251046870735,27.814381305983712,170.83166704749397,170.64906320363656,171.03436498662757,83.57975872336908,81.96838422882828,84.92445630914102,65.83558210814337,63.67442649725736,68.58026605103761,3.744468608324878,3.664451338136319,3.8186317884327905,-0.9810966420372396,-1.3298112090925953,-0.3782764896857204,1.0685318886106114,-0.7854423223898872,2.016878538118169
53,30.90210951069877,29.714029311067407,31.653306342496492,24.90761849682805,24.70145368312869,25.07908074813883,9.575326646921535,9.52427146517877,9.651944309905724,9.010735574425198,8.953342021434345,9.087264846791555,143.92210288088694,141.05007751392918,146.26877499717324,145.42857185656516,143.365445043325,146.8343660954635,26.453527150746254,26.038605898630685,27.09992684363057,26.646111016672776,25.96854130861091,27.50884926974244,170.77190673692792,170.5851156514536,170.98111247069357,86.35449422573441,84.83636736234698,87.7502468747463,68.2277910368438,66.07438600578793,71.14505104522873,3.7748824961053886,3.6924611648459464,3.851256683048657,-0.9706274098412515,-1.2946433928207162,-0.39947338641037294,1.1182572940177187,-0.6482365848248374,2.0271941686024837
54,30.324270461240005,29.096704805023244,31.050085730735695,24.568133740560345,24.384850109472733,24.713300271529747,9.56015330645663,9.511922808076154,9.625105613697185,8.989619952283107,8.939307712678959,9.050689078647709,143.55898201633892,140.67356431258992,145.94203321393113,145.27273493117863,143.22587837000464,146.6235746301292,26.300036002319573,25.918802805336384,26.889270751305787,26.409755851567873,25.7506344368979,27.240899103335654,170.72029582816612,170.51925213091602,170.91968116062284,88.06437633904716,86.52529736209007,89.44286301666642,69.62890660180146,67.38774353645108,72.78332151014338,3.801388443057939,3.7232799395191227,3.8829666115173804,-0.9350713583712555,-1.257488910765337,-0.38326035467170694,1.2612001918261315,-0.21343453561856005,2.036395926235417
55,30.02163237699027,28.75548485675092,30.79055238807075,24.484337438514906,24.29037960024504,24.627607188002088,9.548033696686598,9.505526651618347,9.604820520727086,8.974940916319925,8.933685258142292,9.0250033686524,143.23497675782644,140.2895015769945,145.58915265673213,145.1482357305476,143.0402567737817,146.4527311282306,26.19365175540482,25.846352989038174,26.737844138667278,26.22093019240007,25.603569918376387,26.997925853971704,170.68440362279713,170.4636755137717,170.8909799143333,89.08053248332013,87.44398946454106,90.47794196871646,70.36880358384927,67.96986362749539,73.74346141959492,3.8206509088216194,3.7401666159081177,3.9096086479543217,-0.8821048245725417,-1.2098598443351392,-0.35775204707246944,1.402859356007379,0.2246856850693893,2.0418982887213133
