,left_knee_flexion_mean,left_knee_flexion_min,left_knee_flexion_max,right_knee_flexion_mean,right_knee_flexion_min,right_knee_flexion_max,left_hip_abduction_mean,left_hip_abduction_min,left_hip_abduction_max,right_hip_abduction_mean,right_hip_abduction_min,right_hip_abduction_max,left_elbow_flexion_mean,left_elbow_flexion_min,left_elbow_flexion_max,right_elbow_flexion_mean,right_elbow_flexion_min,right_elbow_flexion_max,left_arm_abduction_mean,left_arm_abduction_min,left_arm_abduction_max,right_arm_abduction_mean,right_arm_abduction_min,right_arm_abduction_max,spine_arc_mean,spine_arc_min,spine_arc_max,left_knee_varus_mean,left_knee_varus_min,left_knee_varus_max,right_knee_varus_mean,right_knee_varus_min,right_knee_varus_max,pelvis_flexion_mean,pelvis_flexion_min,pelvis_flexion_max,head_angle_new_mean,head_angle_new_min,head_angle_new_max,shoulder_angle_new_mean,shoulder_angle_new_min,shoulder_angle_new_max
12,48.314912939436645,39.59635158564121,53.85005380508879,50.75451881576839,47.22829995152155,57.453121271499114,8.238031987301632,7.427347307425716,9.712942148767777,7.81752583975744,6.98995841819819,9.17799993161918,129.69460132080326,120.60943888560573,135.05555075647987,135.5819648636638,123.12470858131324,142.0755179672012,28.604369909468332,25.411637610460897,31.606289417047172,32.36356820862922,29.503000934320596,34.19864887679193,159.23553228635652,158.2937480372339,159.84093452681583,8.10249158014425,6.626040504003162,9.308589364242017,13.057862477145203,4.347066917467782,29.096067729254003,8.581120966437414,8.289289729707361,8.95875358043153,-0.7224395908944184,-4.186364630624043,1.7926097846363334,-0.3427165301200995,-1.0287850368863787,0.17834389537177392
13,48.82591104874868,40.114758471401586,54.516202125495724,51.05754299604652,47.223319625660125,58.07100721003452,8.206237314097041,7.396890519891837,9.690349190094759,7.792858170442248,6.925217460468504,9.155175448444474,129.5515526923306,120.42997363660818,134.75184842524038,135.27788424990143,122.8870021428718,141.7834371876412,28.809818953093327,25.459650523458013,31.776126942143897,32.568241385243226,29.614510003391025,34.37910268100569,159.28574112007317,158.26352888983368,159.912420324106,7.532905935170497,6.12698322857621,8.826700705145797,12.80131336817815,4.28925431041946,28.49184617188173,8.553028484295144,8.251195074230182,8.964815553947524,-0.7311633886144152,-4.2374493434443234,1.8153939686431482,-0.34046494963474716,-0.9718230870831096,0.17386376149632732
14,49.48146617808372,40.806487686952245,55.13236338656747,51.41217254596417,47.340637479549784,58.40414943070675,8.169394517476555,7.365315252528953,9.640668151370676,7.766363546661292,6.878842166962606,9.11484311070932,129.45632899479241,120.40977891637257,134.58968205034094,134.9356219083854,122.64655027394141,141.40628804720905,29.102737830787472,25.658394662486433,31.99308943791355,32.874961374463375,29.81754621582089,34.681628864699796,159.33386409245747,158.27662252361915,160.00347081930644,7.036842768932598,5.618620244369193,8.32945174496297,12.32332123606378,3.9820180109837486,27.77942744388397,8.52245536549888,8.20288161874835,8.947976556258846,-0.7161551061019866,-4.2554048708591425,1.8669523493306845,-0.33718424941758074,-0.9141940094742332,0.17174024732457843
15,50.205647492280306,41.65451082518269,55.54237882207686,51.73840233112497,47.53667446345189,58.44377959336882,8.16384957896613,7.3699936322294075,9.61537755266857,7.770966503134072,6.898057147433457,9.098715447079812,129.36254152491506,120.4540801602962,134.5365156420622,134.573718042594,122.43704919002387,141.0470161432114,29.475695498112053,26.03742527520739,32.21869839498254,33.251524265466,30.132276315690174,35.04440898250524,159.37740294525412,158.35503257572358,160.10435909987117,6.876038093415515,5.628828454404324,8.096289454059335,11.802090177554863,3.490723339207289,26.89179490304602,8.49052266021567,8.14995520622468,8.897049234561758,-0.6737939017768917,-4.227682075715126,1.9464761871304452,-0.33836135133322703,-0.8604147671633913,0.16662970124968107
16,50.91625868622749,42.617810789221416,55.80221748929153,51.98352179638687,47.614269952604,58.341100637048314,8.194202246088388,7.407868504224789,9.62692421857305,7.808259466100798,6.9674354145995565,9.114319328675261,129.31765480270565,120.6914496107127,134.58165550039138,134.31404606073664,122.46011025962619,140.79284151288707,29.870299672340586,26.569246094317442,32.418170251768444,33.63046701351119,30.521110303341256,35.3979375375187,159.44014865896034,158.474238348227,160.21460829107005,7.020666512733486,6.051856953601648,8.043845069153319,11.096160773185055,2.8285808699431434,26.075520868598986,8.44719798411245,8.081694257649586,8.823821149358869,-0.6106209382098939,-4.140401584490181,2.055618841067622,-0.3428996847917566,-0.8168348908207093,0.16274988364273563
17,51.145194567566314,43.13234054731683,55.63856961397593,51.707776889219005,47.19461801633323,57.73263685871035,8.270204141530877,7.489218120212969,9.67768259911817,7.88707446223241,7.1061211827583115,9.164242501218425,129.3532336133691,121.25222467055647,134.69431267307908,134.156859500324,122.75925750174014,140.67428191115783,30.104497664399602,27.222252432518545,32.484546928915606,33.85488114716363,30.8959404251946,35.533352794100324,159.45066404743673,158.5581497223592,160.27909747052746,7.3607067354269375,6.67234705891776,8.204710424505159,10.73304558979526,2.4051512547714653,25.876432549857626,8.434873535493812,8.041413177542514,8.773018327582184,-0.5570138117720608,-4.074098623147732,2.1311122268334417,-0.3499641775807323,-0.7883121560303122,0.16075645110448283
18,51.02643928742688,43.35680582588201,55.14496112602501,51.16927245858074,46.69558601019618,56.797946608454296,8.359105262690598,7.5846491474287525,9.727197058276156,7.976025454325091,7.259524424674911,9.213957411623188,129.25605850357772,121.41927889600474,134.86685667013916,134.07498682369385,123.03328725723344,140.7123825457681,30.370443712011173,28.015452142972386,32.5098469573544,33.96428836586335,31.309148666103997,35.50611495067544,159.46151485225832,158.60474942703803,160.2995103831734,7.6585690649024905,6.915193536246305,8.504626923213209,,,,8.430745878676763,8.044182703662209,8.7458782626179,-0.5126800414458363,-4.024126758135019,2.2028200592259086,-0.34080109084952726,-0.7750008439284284,0.15405648275357925
19,50.590743393930936,43.146285993010906,54.51632648475618,50.49499664269851,45.98100853068411,55.97075592616554,8.453181744741592,7.6588143374208,9.780711280864853,8.064878344065615,7.390381729213264,9.260604716084398,129.18921028154074,121.6930143095389,134.9557426346484,134.05510204312125,123.38400412700085,140.80510018745272,30.584065251947724,28.538781403892607,32.53982840912017,34.01288833392463,31.81079455704503,35.39076846342613,159.44044409949902,158.60145428408953,160.2881294926072,8.237581549779598,7.208200609942609,9.562734804079556,,,,8.447705084704104,8.069174878389575,8.748418638156958,,-4.035252960187094,2.243013805011444,-0.31381964815283897,-0.7679160533862586,0.15714326847715887
20,49.98742949615969,42.57145952778019,53.91733013300022,49.86070329881585,45.30541704739727,55.32247081462698,8.522087569682038,7.689262921030056,9.808534939683343,8.126527634009,7.4705566193510204,9.283476784217788,129.0620515642369,121.80123108432048,134.98304177754915,134.03786744291716,123.64045720263171,140.8191363426029,30.75324584225777,28.891952626017336,32.5718144209179,33.99920916607041,32.23172200092673,35.21715714025896,159.43053982335124,158.5559016076271,160.29686944857974,8.82432531398472,7.322220191394038,11.029622754156403,,,,8.465536554608864,8.090108152605664,8.777047622949688,,-4.137847566181875,2.247219324097014,-0.26845337028785804,-0.7574390498721078,0.16500648632206327
21,49.20773189760925,41.749962248526124,53.27076357046215,49.29247758800446,44.8908750327541,54.69798014989918,8.553242833381203,7.681288154573128,9.78890847344493,8.148156831981098,7.498874786012528,9.25648902230235,128.875440649601,121.79321074205507,134.91899341009486,134.01967639898635,123.83662770343115,140.68873363991892,30.894020087107045,29.0968970591044,32.57569186774473,33.98129154781289,32.679000527620836,35.011040276680355,159.399976621063,158.48349941132102,160.2725500468835,9.479430295843647,7.3618409067683785,12.778584331655043,,,,8.497014074660695,8.129991861939356,8.821704132917805,,-4.306477436908578,2.2143161213907097,-0.20837620883576052,-0.7441512888170656,0.19567691476445137
